   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.80514, 113.802, 121.621, 121.62, 10.7611, -7.81955, 121.62, 0, 121.62, 121.62, 121.621, 121.62, 121.62, 121.62, 121.62, 121.62, 121.62, 121.62, 121.62, 121.62, 121.62, 121.62
4.81324, 94.2088, 122.162, 122.16, 9.80861, -27.953, 122.16, 0, 122.161, 122.161, 122.161, 122.16, 122.16, 122.16, 122.16, 122.16, 122.16, 122.16, 122.16, 122.16, 122.16, 122.16
4.82135, 126.418, 122.703, 122.702, 11.3322, 3.71472, 122.702, 0, 122.702, 122.702, 122.703, 122.702, 122.702, 122.702, 122.702, 122.702, 122.702, 122.702, 122.702, 122.702, 122.702, 122.702
4.82945, 110.201, 123.245, 123.243, 10.5925, -13.0439, 123.243, 0, 123.243, 123.243, 123.244, 123.243, 123.243, 123.243, 123.243, 123.243, 123.243, 123.243, 123.243, 123.243, 123.243, 123.243
4.83756, 104.857, 123.787, 123.785, 10.3372, -18.9291, 123.785, 0, 123.785, 123.785, 123.786, 123.785, 123.785, 123.785, 123.785, 123.785, 123.785, 123.785, 123.785, 123.785, 123.785, 123.785
4.84567, 132.311, 124.329, 124.328, 11.5893, 7.98188, 124.328, 0, 124.328, 124.328, 124.329, 124.328, 124.328, 124.328, 124.328, 124.328, 124.328, 124.328, 124.328, 124.328, 124.328, 124.328
4.85377, 117.327, 124.872, 124.871, 10.9237, -7.54466, 124.871, 0, 124.871, 124.871, 124.872, 124.871, 124.871, 124.871, 124.871, 124.871, 124.871, 124.871, 124.871, 124.871, 124.871, 124.871
4.86188, 103.39, 125.415, 125.414, 10.266, -22.0253, 125.414, 0, 125.414, 125.414, 125.415, 125.414, 125.414, 125.414, 125.414, 125.414, 125.414, 125.414, 125.414, 125.414, 125.414, 125.414
4.86998, 120.457, 125.959, 125.958, 11.066, -5.50217, 125.958, 0, 125.958, 125.958, 125.959, 125.958, 125.958, 125.958, 125.958, 125.958, 125.958, 125.958, 125.958, 125.958, 125.958, 125.958
4.87809, 119.639, 126.503, 126.502, 11.029, -6.86443, 126.502, 0, 126.502, 126.502, 126.503, 126.502, 126.502, 126.502, 126.502, 126.502, 126.502, 126.502, 126.502, 126.502, 126.502, 126.502
4.8862, 127.342, 127.047, 127.046, 11.3729, 0.294571, 127.046, 0, 127.046, 127.046, 127.047, 127.046, 127.046, 127.046, 127.046, 127.046, 127.046, 127.046, 127.046, 127.046, 127.046, 127.046
4.8943, 128.308, 127.592, 127.591, 11.4152, 0.715462, 127.591, 0, 127.591, 127.591, 127.592, 127.591, 127.591, 127.591, 127.591, 127.591, 127.591, 127.591, 127.591, 127.591, 127.591, 127.591
4.90241, 136.679, 128.137, 128.136, 11.7762, 8.54231, 128.136, 0, 128.136, 128.136, 128.137, 128.136, 128.136, 128.136, 128.136, 128.136, 128.136, 128.136, 128.136, 128.136, 128.136, 128.136
4.91051, 136.12, 128.682, 128.681, 11.7524, 7.43779, 128.681, 0, 128.681, 128.681, 128.682, 128.681, 128.681, 128.681, 128.681, 128.681, 128.681, 128.681, 128.681, 128.681, 128.681, 128.681
4.91862, 138.113, 129.228, 129.226, 11.8369, 8.88504, 129.226, 0, 129.226, 129.226, 129.227, 129.226, 129.226, 129.226, 129.226, 129.226, 129.226, 129.226, 129.226, 129.226, 129.226, 129.226
4.92672, 157.378, 129.773, 129.772, 12.6245, 27.6044, 129.772, 0, 129.772, 129.772, 129.773, 129.772, 129.772, 129.772, 129.772, 129.772, 129.772, 129.772, 129.772, 129.772, 129.772, 129.772
4.93483, 143.406, 130.319, 130.317, 12.0585, 13.0876, 130.317, 0, 130.318, 130.318, 130.318, 130.317, 130.317, 130.317, 130.317, 130.317, 130.317, 130.317, 130.317, 130.317, 130.317, 130.317
4.94294, 142.858, 130.865, 130.863, 12.0357, 11.9935, 130.863, 0, 130.863, 130.863, 130.864, 130.863, 130.863, 130.863, 130.863, 130.863, 130.863, 130.863, 130.863, 130.863, 130.863, 130.863
4.95104, 134.89, 131.411, 131.409, 11.7, 3.47958, 131.409, 0, 131.409, 131.409, 131.41, 131.409, 131.409, 131.409, 131.409, 131.409, 131.409, 131.409, 131.409, 131.409, 131.409, 131.409
4.95915, 178.417, 131.956, 131.955, 13.4319, 46.4608, 131.955, 0, 131.955, 131.955, 131.956, 131.955, 131.955, 131.955, 131.955, 131.955, 131.955, 131.955, 131.955, 131.955, 131.955, 131.955
4.96726, 160.142, 132.502, 132.501, 12.7335, 27.6392, 132.501, 0, 132.501, 132.501, 132.502, 132.501, 132.501, 132.501, 132.501, 132.501, 132.501, 132.501, 132.501, 132.501, 132.501, 132.501
4.97536, 136.746, 133.048, 133.047, 11.7791, 3.69771, 133.047, 0, 133.047, 133.047, 133.048, 133.047, 133.047, 133.047, 133.047, 133.047, 133.047, 133.047, 133.047, 133.047, 133.047, 133.047
4.98347, 153.437, 133.594, 133.593, 12.4674, 19.8423, 133.593, 0, 133.593, 133.593, 133.594, 133.593, 133.593, 133.593, 133.593, 133.593, 133.593, 133.593, 133.593, 133.593, 133.593, 133.593
4.99157, 152.093, 134.14, 134.139, 12.4134, 17.9525, 134.139, 0, 134.139, 134.139, 134.14, 134.139, 134.139, 134.139, 134.139, 134.139, 134.139, 134.139, 134.139, 134.139, 134.139, 134.139
4.99968, 153.267, 134.686, 134.684, 12.4606, 18.5811, 134.684, 0, 134.684, 134.685, 134.685, 134.684, 134.684, 134.684, 134.684, 134.684, 134.684, 134.684, 134.684, 134.684, 134.684, 134.684
5.00779, 155.224, 135.231, 135.23, 12.5389, 19.993, 135.23, 0, 135.23, 135.23, 135.231, 135.23, 135.23, 135.23, 135.23, 135.23, 135.23, 135.23, 135.23, 135.23, 135.23, 135.23
5.01589, 139.418, 135.776, 135.775, 11.8919, 3.64172, 135.775, 0, 135.775, 135.775, 135.776, 135.775, 135.775, 135.775, 135.775, 135.775, 135.775, 135.775, 135.775, 135.775, 135.775, 135.775
5.024, 146.961, 136.322, 136.32, 12.2049, 10.6392, 136.32, 0, 136.32, 136.32, 136.321, 136.32, 136.32, 136.32, 136.32, 136.32, 136.32, 136.32, 136.32, 136.32, 136.32, 136.32
5.0321, 150.469, 136.866, 136.865, 12.3478, 13.6026, 136.865, 0, 136.865, 136.865, 136.866, 136.865, 136.865, 136.865, 136.865, 136.865, 136.865, 136.865, 136.865, 136.865, 136.865, 136.865
5.04021, 145.169, 137.411, 137.409, 12.1313, 7.75832, 137.409, 0, 137.409, 137.41, 137.41, 137.409, 137.409, 137.409, 137.409, 137.409, 137.409, 137.409, 137.409, 137.409, 137.409, 137.409
5.04831, 153.839, 137.955, 137.953, 12.4835, 15.8842, 137.953, 0, 137.953, 137.953, 137.954, 137.953, 137.953, 137.953, 137.953, 137.953, 137.953, 137.953, 137.953, 137.953, 137.953, 137.953
5.05642, 148.799, 138.498, 138.497, 12.28, 10.3011, 138.497, 0, 138.497, 138.497, 138.498, 138.497, 138.497, 138.497, 138.497, 138.497, 138.497, 138.497, 138.497, 138.497, 138.497, 138.497
5.06453, 166.502, 139.041, 139.04, 12.9808, 27.461, 139.04, 0, 139.04, 139.04, 139.041, 139.04, 139.04, 139.04, 139.04, 139.04, 139.04, 139.04, 139.04, 139.04, 139.04, 139.04
5.07263, 146.177, 139.584, 139.582, 12.1728, 6.59296, 139.582, 0, 139.583, 139.583, 139.583, 139.582, 139.582, 139.582, 139.582, 139.582, 139.582, 139.582, 139.582, 139.582, 139.582, 139.582
5.08074, 150.508, 140.126, 140.125, 12.3494, 10.3823, 140.125, 0, 140.125, 140.125, 140.126, 140.125, 140.125, 140.125, 140.125, 140.125, 140.125, 140.125, 140.125, 140.125, 140.125, 140.125
5.08884, 162.746, 140.667, 140.666, 12.8353, 22.0786, 140.666, 0, 140.666, 140.666, 140.667, 140.666, 140.666, 140.666, 140.666, 140.666, 140.666, 140.666, 140.666, 140.666, 140.666, 140.666
5.09695, 177.524, 141.208, 141.207, 13.3986, 36.3154, 141.207, 0, 141.207, 141.207, 141.208, 141.207, 141.207, 141.207, 141.207, 141.207, 141.207, 141.207, 141.207, 141.207, 141.207, 141.207
5.10506, 136.343, 141.749, 141.747, 11.7619, -5.40596, 141.747, 0, 141.747, 141.747, 141.748, 141.747, 141.747, 141.747, 141.747, 141.747, 141.747, 141.747, 141.747, 141.747, 141.747, 141.747
5.11316, 131.167, 142.288, 142.286, 11.5398, -11.1214, 142.286, 0, 142.287, 142.287, 142.287, 142.286, 142.286, 142.286, 142.286, 142.286, 142.286, 142.286, 142.286, 142.286, 142.286, 142.286
5.12127, 144.71, 142.827, 142.825, 12.1124, 1.88362, 142.825, 0, 142.825, 142.825, 142.826, 142.825, 142.825, 142.825, 142.825, 142.825, 142.825, 142.825, 142.825, 142.825, 142.825, 142.825
5.12937, 150.672, 143.364, 143.363, 12.356, 7.30705, 143.363, 0, 143.363, 143.363, 143.364, 143.363, 143.363, 143.363, 143.363, 143.363, 143.363, 143.363, 143.363, 143.363, 143.363, 143.363
5.13748, 147.525, 143.902, 143.9, 12.228, 3.62289, 143.9, 0, 143.9, 143.9, 143.901, 143.9, 143.9, 143.9, 143.9, 143.9, 143.9, 143.9, 143.9, 143.9, 143.9, 143.9
5.14559, 153.456, 144.438, 144.436, 12.4682, 9.01776, 144.436, 0, 144.437, 144.437, 144.437, 144.436, 144.436, 144.436, 144.436, 144.436, 144.436, 144.436, 144.436, 144.436, 144.436, 144.436
5.15369, 165.055, 144.973, 144.972, 12.925, 20.0816, 144.972, 0, 144.972, 144.972, 144.973, 144.972, 144.972, 144.972, 144.972, 144.972, 144.972, 144.972, 144.972, 144.972, 144.972, 144.972
5.1618, 157.393, 145.507, 145.506, 12.6251, 11.8855, 145.506, 0, 145.506, 145.506, 145.507, 145.506, 145.506, 145.506, 145.506, 145.506, 145.506, 145.506, 145.506, 145.506, 145.506, 145.506
5.1699, 151.186, 146.041, 146.039, 12.3768, 5.14485, 146.039, 0, 146.04, 146.04, 146.04, 146.039, 146.039, 146.039, 146.039, 146.039, 146.039, 146.039, 146.039, 146.039, 146.039, 146.039
5.17801, 137.502, 146.573, 146.572, 11.8111, -9.07137, 146.572, 0, 146.572, 146.572, 146.573, 146.572, 146.572, 146.572, 146.572, 146.572, 146.572, 146.572, 146.572, 146.572, 146.572, 146.572
5.18612, 123.908, 147.104, 147.103, 11.2209, -23.1967, 147.103, 0, 147.103, 147.103, 147.104, 147.103, 147.103, 147.103, 147.103, 147.103, 147.103, 147.103, 147.103, 147.103, 147.103, 147.103
5.19422, 129.69, 147.634, 147.633, 11.4756, -17.9445, 147.633, 0, 147.633, 147.633, 147.634, 147.633, 147.633, 147.633, 147.633, 147.633, 147.633, 147.633, 147.633, 147.633, 147.633, 147.633
5.20233, 136.856, 148.163, 148.162, 11.7837, -11.3074, 148.162, 0, 148.162, 148.162, 148.163, 148.162, 148.162, 148.162, 148.162, 148.162, 148.162, 148.162, 148.162, 148.162, 148.162, 148.162
5.21043, 145.576, 148.691, 148.69, 12.1481, -3.11513, 148.69, 0, 148.69, 148.69, 148.691, 148.69, 148.69, 148.69, 148.69, 148.69, 148.69, 148.69, 148.69, 148.69, 148.69, 148.69
5.21854, 148.704, 149.218, 149.216, 12.2762, -0.513657, 149.216, 0, 149.216, 149.217, 149.217, 149.216, 149.216, 149.216, 149.216, 149.216, 149.216, 149.216, 149.216, 149.216, 149.216, 149.216
5.22665, 140.538, 149.743, 149.741, 11.9389, -9.20477, 149.741, 0, 149.742, 149.742, 149.742, 149.741, 149.741, 149.741, 149.741, 149.741, 149.741, 149.741, 149.741, 149.741, 149.741, 149.741
5.23475, 141.184, 150.267, 150.265, 11.9659, -9.08293, 150.265, 0, 150.266, 150.266, 150.266, 150.265, 150.265, 150.265, 150.265, 150.265, 150.265, 150.265, 150.265, 150.265, 150.265, 150.265
5.24286, 143.449, 150.789, 150.788, 12.0602, -7.34065, 150.788, 0, 150.788, 150.788, 150.789, 150.788, 150.788, 150.788, 150.788, 150.788, 150.788, 150.788, 150.788, 150.788, 150.788, 150.788
5.25096, 159.357, 151.311, 151.309, 12.7026, 8.04614, 151.309, 0, 151.309, 151.31, 151.31, 151.309, 151.309, 151.309, 151.309, 151.309, 151.309, 151.309, 151.309, 151.309, 151.309, 151.309
5.25907, 136.043, 151.83, 151.829, 11.7492, -15.7876, 151.829, 0, 151.829, 151.829, 151.83, 151.829, 151.829, 151.829, 151.829, 151.829, 151.829, 151.829, 151.829, 151.829, 151.829, 151.829
5.26718, 146.249, 152.349, 152.347, 12.1758, -6.09952, 152.347, 0, 152.347, 152.347, 152.348, 152.347, 152.347, 152.347, 152.347, 152.347, 152.347, 152.347, 152.347, 152.347, 152.347, 152.347
5.27528, 153.567, 152.865, 152.864, 12.4727, 0.702072, 152.864, 0, 152.864, 152.864, 152.865, 152.864, 152.864, 152.864, 152.864, 152.864, 152.864, 152.864, 152.864, 152.864, 152.864, 152.864
5.28339, 139.816, 153.38, 153.379, 11.9086, -13.5645, 153.379, 0, 153.379, 153.379, 153.38, 153.379, 153.379, 153.379, 153.379, 153.379, 153.379, 153.379, 153.379, 153.379, 153.379, 153.379
5.29149, 141.44, 153.894, 153.893, 11.9766, -12.4543, 153.893, 0, 153.893, 153.893, 153.894, 153.893, 153.893, 153.893, 153.893, 153.893, 153.893, 153.893, 153.893, 153.893, 153.893, 153.893
5.2996, 145.236, 154.406, 154.404, 12.1341, -9.16977, 154.404, 0, 154.404, 154.405, 154.405, 154.404, 154.404, 154.404, 154.404, 154.404, 154.404, 154.404, 154.404, 154.404, 154.404, 154.404
5.30771, 133.454, 154.916, 154.914, 11.6385, -21.4621, 154.914, 0, 154.915, 154.915, 154.915, 154.914, 154.914, 154.914, 154.914, 154.914, 154.914, 154.914, 154.914, 154.914, 154.914, 154.914
5.31581, 134.255, 155.424, 155.423, 11.6728, -21.1689, 155.423, 0, 155.423, 155.423, 155.424, 155.423, 155.423, 155.423, 155.423, 155.423, 155.423, 155.423, 155.423, 155.423, 155.423, 155.423
5.32392, 130.159, 155.931, 155.929, 11.496, -25.7721, 155.929, 0, 155.929, 155.93, 155.93, 155.929, 155.929, 155.929, 155.929, 155.929, 155.929, 155.929, 155.929, 155.929, 155.929, 155.929
5.33202, 139.236, 156.435, 156.434, 11.8843, -17.1996, 156.434, 0, 156.434, 156.434, 156.435, 156.434, 156.434, 156.434, 156.434, 156.434, 156.434, 156.434, 156.434, 156.434, 156.434, 156.434
5.34013, 155.075, 156.938, 156.937, 12.533, -1.86282, 156.937, 0, 156.937, 156.937, 156.938, 156.937, 156.937, 156.937, 156.937, 156.937, 156.937, 156.937, 156.937, 156.937, 156.937, 156.937
5.34824, 148.087, 157.439, 157.437, 12.251, -9.35164, 157.437, 0, 157.438, 157.438, 157.438, 157.437, 157.437, 157.437, 157.437, 157.437, 157.437, 157.437, 157.437, 157.437, 157.437, 157.437
5.35634, 161.193, 157.938, 157.936, 12.7747, 3.255, 157.936, 0, 157.936, 157.936, 157.937, 157.936, 157.936, 157.936, 157.936, 157.936, 157.936, 157.936, 157.936, 157.936, 157.936, 157.936
5.36445, 144.119, 158.434, 158.433, 12.088, -14.3152, 158.433, 0, 158.433, 158.433, 158.434, 158.433, 158.433, 158.433, 158.433, 158.433, 158.433, 158.433, 158.433, 158.433, 158.433, 158.433
5.37255, 153.734, 158.929, 158.928, 12.4793, -5.19502, 158.928, 0, 158.928, 158.928, 158.929, 158.928, 158.928, 158.928, 158.928, 158.928, 158.928, 158.928, 158.928, 158.928, 158.928, 158.928
5.38066, 140.484, 159.421, 159.42, 11.9367, -18.937, 159.42, 0, 159.42, 159.42, 159.421, 159.42, 159.42, 159.42, 159.42, 159.42, 159.42, 159.42, 159.42, 159.42, 159.42, 159.42
5.38877, 140.398, 159.912, 159.91, 11.9331, -19.5133, 159.91, 0, 159.91, 159.91, 159.911, 159.91, 159.91, 159.91, 159.91, 159.91, 159.91, 159.91, 159.91, 159.91, 159.91, 159.91
5.39687, 145.638, 160.4, 160.398, 12.1506, -14.762, 160.398, 0, 160.398, 160.398, 160.399, 160.398, 160.398, 160.398, 160.398, 160.398, 160.398, 160.398, 160.398, 160.398, 160.398, 160.398
5.40498, 135.559, 160.886, 160.884, 11.7286, -25.3264, 160.884, 0, 160.884, 160.884, 160.885, 160.884, 160.884, 160.884, 160.884, 160.884, 160.884, 160.884, 160.884, 160.884, 160.884, 160.884
5.41308, 149.512, 161.369, 161.367, 12.309, -11.8573, 161.367, 0, 161.367, 161.367, 161.369, 161.367, 161.367, 161.367, 161.367, 161.367, 161.367, 161.367, 161.367, 161.367, 161.367, 161.367
5.42119, 153.229, 161.85, 161.848, 12.4591, -8.6212, 161.848, 0, 161.848, 161.848, 161.85, 161.848, 161.848, 161.848, 161.848, 161.848, 161.848, 161.848, 161.848, 161.848, 161.848, 161.848
5.4293, 151.389, 162.329, 162.326, 12.385, -10.9395, 162.326, 0, 162.327, 162.327, 162.328, 162.326, 162.326, 162.326, 162.326, 162.326, 162.326, 162.326, 162.326, 162.326, 162.326, 162.326
5.4374, 150.69, 162.805, 162.803, 12.3568, -12.1155, 162.803, 0, 162.803, 162.803, 162.805, 162.803, 162.803, 162.803, 162.803, 162.803, 162.803, 162.803, 162.803, 162.803, 162.803, 162.803
5.44551, 145.808, 163.279, 163.276, 12.1576, -17.4704, 163.276, 0, 163.276, 163.276, 163.278, 163.276, 163.276, 163.276, 163.276, 163.276, 163.276, 163.276, 163.276, 163.276, 163.276, 163.276
5.45361, 151.9, 163.75, 163.747, 12.4056, -11.8503, 163.747, 0, 163.747, 163.747, 163.75, 163.747, 163.747, 163.747, 163.747, 163.747, 163.747, 163.747, 163.747, 163.747, 163.747, 163.747
5.46172, 151.584, 164.219, 164.215, 12.3929, -12.6344, 164.215, 0, 164.215, 164.215, 164.218, 164.215, 164.215, 164.215, 164.215, 164.215, 164.215, 164.215, 164.215, 164.215, 164.215, 164.215
5.46983, 150.242, 164.685, 164.681, 12.3386, -14.4431, 164.681, 0, 164.681, 164.681, 164.684, 164.681, 164.681, 164.681, 164.681, 164.681, 164.681, 164.681, 164.681, 164.681, 164.681, 164.681
5.47793, 141.899, 165.148, 165.143, 11.9958, -23.2491, 165.143, 0, 165.144, 165.144, 165.148, 165.143, 165.143, 165.143, 165.143, 165.143, 165.143, 165.143, 165.143, 165.143, 165.143, 165.143
5.48604, 155.541, 165.609, 165.604, 12.5515, -10.0677, 165.604, 0, 165.604, 165.604, 165.609, 165.604, 165.604, 165.604, 165.604, 165.604, 165.604, 165.604, 165.604, 165.604, 165.604, 165.604
5.49414, 146.432, 166.067, 166.061, 12.1833, -19.6345, 166.061, 0, 166.061, 166.061, 166.067, 166.061, 166.061, 166.061, 166.061, 166.061, 166.061, 166.061, 166.061, 166.061, 166.061, 166.061
5.50225, 157.49, 166.522, 166.515, 12.6289, -9.03273, 166.515, 0, 166.515, 166.515, 166.522, 166.515, 166.515, 166.515, 166.515, 166.515, 166.515, 166.515, 166.515, 166.515, 166.515, 166.515
5.51035, 155.505, 166.975, 166.966, 12.5501, -11.4696, 166.966, 0, 166.967, 166.967, 166.975, 166.966, 166.966, 166.966, 166.966, 166.966, 166.966, 166.966, 166.966, 166.966, 166.966, 166.966
5.51846, 159.265, 167.425, 167.415, 12.699, -8.15971, 167.415, 0, 167.415, 167.415, 167.424, 167.415, 167.415, 167.415, 167.415, 167.415, 167.415, 167.415, 167.415, 167.415, 167.415, 167.415
5.52657, 155.893, 167.872, 167.86, 12.5655, -11.9789, 167.86, 0, 167.861, 167.861, 167.871, 167.86, 167.86, 167.86, 167.86, 167.86, 167.86, 167.86, 167.86, 167.86, 167.86, 167.86
5.53467, 163.436, 168.316, 168.303, 12.8622, -4.88013, 168.303, 0, 168.303, 168.303, 168.316, 168.303, 168.303, 168.303, 168.303, 168.303, 168.303, 168.303, 168.303, 168.303, 168.303, 168.303
5.54278, 166.448, 168.757, 168.742, 12.9787, -2.30948, 168.742, 0, 168.742, 168.742, 168.757, 168.742, 168.742, 168.742, 168.742, 168.742, 168.742, 168.742, 168.742, 168.742, 168.742, 168.742
5.55089, 138.443, 169.196, 169.178, 11.8509, -30.7522, 169.178, 0, 169.178, 169.179, 169.195, 169.178, 169.178, 169.178, 169.178, 169.178, 169.178, 169.178, 169.178, 169.178, 169.178, 169.178
5.55899, 147.935, 169.631, 169.611, 12.2448, -21.6962, 169.611, 0, 169.611, 169.611, 169.631, 169.611, 169.611, 169.611, 169.611, 169.611, 169.611, 169.611, 169.611, 169.611, 169.611, 169.611
5.5671, 176.192, 170.064, 170.041, 13.3488, 6.12811, 170.041, 0, 170.041, 170.041, 170.063, 170.041, 170.041, 170.041, 170.041, 170.041, 170.041, 170.041, 170.041, 170.041, 170.041, 170.041
5.5752, 185.448, 170.493, 170.467, 13.6912, 14.9548, 170.467, 0, 170.468, 170.468, 170.493, 170.467, 170.467, 170.467, 170.467, 170.467, 170.467, 170.467, 170.467, 170.467, 170.467, 170.467
5.58331, 142.538, 170.919, 170.89, 12.0224, -28.3812, 170.89, 0, 170.891, 170.891, 170.919, 170.89, 170.89, 170.89, 170.89, 170.89, 170.89, 170.89, 170.89, 170.89, 170.89, 170.89
5.59141, 133.48, 171.342, 171.31, 11.6396, -37.8625, 171.31, 0, 171.31, 171.31, 171.342, 171.31, 171.31, 171.31, 171.31, 171.31, 171.31, 171.31, 171.31, 171.31, 171.31, 171.31
5.59952, 154.341, 171.762, 171.726, 12.5036, -17.4215, 171.726, 0, 171.726, 171.727, 171.762, 171.726, 171.726, 171.726, 171.726, 171.726, 171.726, 171.726, 171.726, 171.726, 171.726, 171.726
5.60763, 165.276, 172.179, 172.139, 12.9335, -6.90292, 172.139, 0, 172.139, 172.139, 172.178, 172.139, 172.139, 172.139, 172.139, 172.139, 172.139, 172.139, 172.139, 172.139, 172.139, 172.139
5.61573, 163.333, 172.592, 172.548, 12.8582, -9.25932, 172.548, 0, 172.548, 172.548, 172.592, 172.548, 172.548, 172.548, 172.548, 172.548, 172.548, 172.548, 172.548, 172.548, 172.548, 172.548
5.62384, 166.319, 173.002, 172.954, 12.9738, -6.68219, 172.954, 0, 172.954, 172.954, 173.001, 172.954, 172.954, 172.954, 172.954, 172.954, 172.954, 172.954, 172.954, 172.954, 172.954, 172.954
5.63194, 166.799, 173.408, 173.356, 12.9923, -6.60838, 173.356, 0, 173.356, 173.356, 173.407, 173.356, 173.356, 173.356, 173.356, 173.356, 173.356, 173.356, 173.356, 173.356, 173.356, 173.356
5.64005, 158.33, 173.81, 173.754, 12.6621, -15.4802, 173.754, 0, 173.754, 173.754, 173.81, 173.754, 173.754, 173.754, 173.754, 173.754, 173.754, 173.754, 173.754, 173.754, 173.754, 173.754
5.64816, 163.317, 174.209, 174.148, 12.8576, -10.8917, 174.148, 0, 174.149, 174.149, 174.208, 174.148, 174.148, 174.148, 174.148, 174.148, 174.148, 174.148, 174.148, 174.148, 174.148, 174.148
5.65626, 155.699, 174.604, 174.539, 12.5578, -18.9049, 174.539, 0, 174.539, 174.539, 174.603, 174.539, 174.539, 174.539, 174.539, 174.539, 174.539, 174.539, 174.539, 174.539, 174.539, 174.539
5.66437, 174.333, 174.994, 174.926, 13.279, -0.661377, 174.926, 0, 174.926, 174.926, 174.994, 174.926, 174.926, 174.926, 174.926, 174.926, 174.926, 174.926, 174.926, 174.926, 174.926, 174.926
5.67247, 160.718, 175.381, 175.309, 12.7561, -14.6632, 175.309, 0, 175.309, 175.309, 175.381, 175.309, 175.309, 175.309, 175.309, 175.309, 175.309, 175.309, 175.309, 175.309, 175.309, 175.309
5.68058, 176.692, 175.763, 175.688, 13.3676, 0.928787, 175.688, 0, 175.688, 175.688, 175.763, 175.688, 175.688, 175.688, 175.688, 175.688, 175.688, 175.688, 175.688, 175.688, 175.688, 175.688
5.68869, 155.728, 176.141, 176.063, 12.559, -20.4133, 176.063, 0, 176.063, 176.063, 176.141, 176.063, 176.063, 176.063, 176.063, 176.063, 176.063, 176.063, 176.063, 176.063, 176.063, 176.063
5.69679, 150.016, 176.515, 176.434, 12.3295, -26.499, 176.434, 0, 176.434, 176.434, 176.515, 176.434, 176.434, 176.434, 176.434, 176.434, 176.434, 176.434, 176.434, 176.434, 176.434, 176.434
5.7049, 180.702, 176.884, 176.801, 13.5167, 3.81789, 176.801, 0, 176.801, 176.801, 176.884, 176.801, 176.801, 176.801, 176.801, 176.801, 176.801, 176.801, 176.801, 176.801, 176.801, 176.801
5.713, 166.882, 177.249, 177.164, 12.9955, -10.3666, 177.164, 0, 177.164, 177.164, 177.248, 177.164, 177.164, 177.164, 177.164, 177.164, 177.164, 177.164, 177.164, 177.164, 177.164, 177.164
5.72111, 179.677, 177.609, 177.522, 13.4788, 2.06848, 177.522, 0, 177.523, 177.523, 177.608, 177.522, 177.522, 177.522, 177.522, 177.522, 177.522, 177.522, 177.522, 177.522, 177.522, 177.522
5.72922, 165.377, 177.964, 177.877, 12.9374, -12.5874, 177.877, 0, 177.877, 177.877, 177.964, 177.877, 177.877, 177.877, 177.877, 177.877, 177.877, 177.877, 177.877, 177.877, 177.877, 177.877
5.73732, 157.316, 178.315, 178.227, 12.6221, -20.9984, 178.227, 0, 178.227, 178.228, 178.314, 178.227, 178.227, 178.227, 178.227, 178.227, 178.227, 178.227, 178.227, 178.227, 178.227, 178.227
5.74543, 151.152, 178.66, 178.574, 12.3755, -27.5086, 178.574, 0, 178.574, 178.574, 178.66, 178.574, 178.574, 178.574, 178.574, 178.574, 178.574, 178.574, 178.574, 178.574, 178.574, 178.574
5.75353, 156.982, 179.002, 178.916, 12.6088, -22.0195, 178.916, 0, 178.916, 178.916, 179.001, 178.916, 178.916, 178.916, 178.916, 178.916, 178.916, 178.916, 178.916, 178.916, 178.916, 178.916
5.76164, 176.717, 179.338, 179.253, 13.3685, -2.62062, 179.253, 0, 179.254, 179.254, 179.338, 179.253, 179.253, 179.253, 179.253, 179.253, 179.253, 179.253, 179.253, 179.253, 179.253, 179.253
5.76975, 173.728, 179.67, 179.587, 13.2562, -5.94171, 179.587, 0, 179.587, 179.588, 179.669, 179.587, 179.587, 179.587, 179.587, 179.587, 179.587, 179.587, 179.587, 179.587, 179.587, 179.587
5.77785, 160.745, 179.997, 179.917, 12.7572, -19.2523, 179.917, 0, 179.917, 179.917, 179.997, 179.917, 179.917, 179.917, 179.917, 179.917, 179.917, 179.917, 179.917, 179.917, 179.917, 179.917
5.78596, 160.367, 180.32, 180.243, 12.7423, -19.9537, 180.243, 0, 180.243, 180.243, 180.32, 180.243, 180.243, 180.243, 180.243, 180.243, 180.243, 180.243, 180.243, 180.243, 180.243, 180.243
5.79406, 167.411, 180.639, 180.565, 13.0158, -13.2284, 180.565, 0, 180.565, 180.565, 180.639, 180.565, 180.565, 180.565, 180.565, 180.565, 180.565, 180.565, 180.565, 180.565, 180.565, 180.565
5.80217, 165.278, 180.954, 180.883, 12.9336, -15.6755, 180.883, 0, 180.883, 180.883, 180.953, 180.883, 180.883, 180.883, 180.883, 180.883, 180.883, 180.883, 180.883, 180.883, 180.883, 180.883
5.81028, 153.44, 181.265, 181.198, 12.4676, -27.8248, 181.198, 0, 181.198, 181.198, 181.264, 181.198, 181.198, 181.198, 181.198, 181.198, 181.198, 181.198, 181.198, 181.198, 181.198, 181.198
5.81838, 172.56, 181.572, 181.509, 13.2121, -9.01195, 181.509, 0, 181.509, 181.509, 181.572, 181.509, 181.509, 181.509, 181.509, 181.509, 181.509, 181.509, 181.509, 181.509, 181.509, 181.509
