   PIQUANT 0.0.0-main  ps__0097_0675553164_000PTFE_shot_2.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.44845, 169.718, 174.354, 174.241, 13.1041, -4.63559, 174.241, 0, 174.241, 174.245, 174.349, 174.241, 174.241, 174.241, 174.241, 174.241, 174.241, 174.241, 174.241, 174.241, 174.241
8.45679, 173.365, 174.267, 174.195, 13.2426, -0.901276, 174.195, 0, 174.195, 174.201, 174.26, 174.195, 174.195, 174.195, 174.195, 174.195, 174.195, 174.195, 174.195, 174.195, 174.195
8.46513, 182.049, 174.197, 174.147, 13.5665, 7.85265, 174.147, 0, 174.147, 174.158, 174.186, 174.147, 174.147, 174.147, 174.147, 174.147, 174.147, 174.147, 174.147, 174.147, 174.147
8.47347, 176.946, 174.139, 174.099, 13.3771, 2.80713, 174.099, 0, 174.099, 174.116, 174.121, 174.099, 174.099, 174.099, 174.099, 174.099, 174.099, 174.099, 174.099, 174.099, 174.099
8.48181, 189.218, 174.09, 174.049, 13.8282, 15.1276, 174.049, 0, 174.049, 174.078, 174.062, 174.049, 174.049, 174.049, 174.049, 174.049, 174.049, 174.049, 174.049, 174.049, 174.049
8.49015, 171.218, 174.051, 173.999, 13.1612, -2.83392, 173.999, 0, 173.999, 174.044, 174.006, 173.999, 173.999, 173.999, 173.999, 173.999, 173.999, 173.999, 173.999, 173.999, 173.999
8.49849, 176.086, 174.023, 173.948, 13.3449, 2.06262, 173.948, 0, 173.948, 174.019, 173.951, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948
8.50683, 173.575, 174.009, 173.895, 13.2505, -0.433609, 173.895, 0, 173.895, 174.006, 173.897, 173.895, 173.895, 173.895, 173.895, 173.895, 173.895, 173.895, 173.895, 173.895, 173.895
8.51517, 182.392, 174.012, 173.842, 13.5791, 8.38049, 173.842, 0, 173.842, 174.01, 173.843, 173.842, 173.842, 173.842, 173.842, 173.842, 173.842, 173.842, 173.842, 173.842, 173.842
8.52351, 165.308, 174.037, 173.787, 12.9348, -8.72937, 173.787, 0, 173.787, 174.037, 173.788, 173.787, 173.787, 173.787, 173.787, 173.787, 173.787, 173.787, 173.787, 173.787, 173.787
8.53185, 180.807, 174.093, 173.732, 13.5206, 6.71428, 173.732, 0, 173.732, 174.092, 173.732, 173.732, 173.732, 173.732, 173.732, 173.732, 173.732, 173.732, 173.732, 173.732, 173.732
8.54019, 171.71, 174.183, 173.675, 13.1799, -2.4734, 173.675, 0, 173.675, 174.183, 173.675, 173.675, 173.675, 173.675, 173.675, 173.675, 173.675, 173.675, 173.675, 173.675, 173.675
8.54853, 169.18, 174.316, 173.618, 13.0836, -5.13556, 173.618, 0, 173.618, 174.316, 173.618, 173.618, 173.618, 173.618, 173.618, 173.618, 173.618, 173.618, 173.618, 173.618, 173.618
8.55687, 159.993, 174.495, 173.561, 12.7277, -14.5013, 173.561, 0, 173.561, 174.495, 173.561, 173.561, 173.561, 173.561, 173.561, 173.561, 173.561, 173.561, 173.561, 173.561, 173.561
8.56521, 205.128, 174.722, 173.503, 14.392, 30.4065, 173.503, 0, 173.503, 174.722, 173.503, 173.503, 173.503, 173.503, 173.503, 173.503, 173.503, 173.503, 173.503, 173.503, 173.503
8.57355, 175.003, 174.995, 173.444, 13.3043, 0.00801086, 173.444, 0, 173.444, 174.995, 173.444, 173.444, 173.444, 173.444, 173.444, 173.444, 173.444, 173.444, 173.444, 173.444, 173.444
8.58189, 167.997, 175.309, 173.385, 13.0383, -7.3121, 173.385, 0, 173.385, 175.309, 173.385, 173.385, 173.385, 173.385, 173.385, 173.385, 173.385, 173.385, 173.385, 173.385, 173.385
8.59024, 159.185, 175.652, 173.325, 12.6959, -16.4666, 173.325, 0, 173.325, 175.652, 173.325, 173.325, 173.325, 173.325, 173.325, 173.325, 173.325, 173.325, 173.325, 173.325, 173.325
8.59858, 193.566, 176.008, 173.265, 13.9845, 17.5586, 173.265, 0, 173.265, 176.008, 173.265, 173.265, 173.265, 173.265, 173.265, 173.265, 173.265, 173.265, 173.265, 173.265, 173.265
8.60692, 172.043, 176.356, 173.204, 13.1925, -4.31342, 173.204, 0, 173.204, 176.356, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204
8.61526, 170.133, 176.675, 173.144, 13.1199, -6.54228, 173.144, 0, 173.144, 176.675, 173.144, 173.144, 173.144, 173.144, 173.144, 173.144, 173.144, 173.144, 173.144, 173.144, 173.144
8.6236, 185.135, 176.94, 173.083, 13.6797, 8.19487, 173.083, 0, 173.083, 176.94, 173.083, 173.083, 173.083, 173.083, 173.083, 173.083, 173.083, 173.083, 173.083, 173.083, 173.083
8.63194, 176.801, 177.129, 173.022, 13.3716, -0.328033, 173.022, 0, 173.022, 177.129, 173.022, 173.022, 173.022, 173.022, 173.022, 173.022, 173.022, 173.022, 173.022, 173.022, 173.022
8.64028, 148.13, 177.224, 172.961, 12.2527, -29.0944, 172.961, 0, 172.961, 177.224, 172.961, 172.961, 172.961, 172.961, 172.961, 172.961, 172.961, 172.961, 172.961, 172.961, 172.961
8.64862, 174.669, 177.214, 172.9, 13.2917, -2.54523, 172.9, 0, 172.9, 177.214, 172.9, 172.9, 172.9, 172.9, 172.9, 172.9, 172.9, 172.9, 172.9, 172.9, 172.9
8.65696, 183.844, 177.096, 172.838, 13.6325, 6.74821, 172.838, 0, 172.838, 177.096, 172.838, 172.838, 172.838, 172.838, 172.838, 172.838, 172.838, 172.838, 172.838, 172.838, 172.838
8.6653, 178.009, 176.872, 172.776, 13.4167, 1.13701, 172.776, 0, 172.776, 176.872, 172.776, 172.776, 172.776, 172.776, 172.776, 172.776, 172.776, 172.776, 172.776, 172.776, 172.776
8.67364, 173.199, 176.556, 172.714, 13.2363, -3.35767, 172.714, 0, 172.714, 176.556, 172.714, 172.714, 172.714, 172.714, 172.714, 172.714, 172.714, 172.714, 172.714, 172.714, 172.714
8.68198, 167.231, 176.166, 172.652, 13.0089, -8.93422, 172.652, 0, 172.652, 176.166, 172.652, 172.652, 172.652, 172.652, 172.652, 172.652, 172.652, 172.652, 172.652, 172.652, 172.652
8.69032, 189.499, 175.722, 172.589, 13.8383, 13.7769, 172.589, 0, 172.589, 175.722, 172.589, 172.589, 172.589, 172.589, 172.589, 172.589, 172.589, 172.589, 172.589, 172.589, 172.589
8.69866, 180.444, 175.248, 172.525, 13.5072, 5.19603, 172.525, 0, 172.525, 175.248, 172.525, 172.525, 172.525, 172.525, 172.525, 172.525, 172.525, 172.525, 172.525, 172.525, 172.525
8.707, 181.569, 174.767, 172.459, 13.5488, 6.80196, 172.459, 0, 172.459, 174.767, 172.459, 172.459, 172.459, 172.459, 172.459, 172.459, 172.459, 172.459, 172.459, 172.459, 172.459
8.71534, 173.165, 174.299, 172.392, 13.235, -1.13438, 172.392, 0, 172.392, 174.299, 172.392, 172.392, 172.392, 172.392, 172.392, 172.392, 172.392, 172.392, 172.392, 172.392, 172.392
8.72368, 166.289, 173.86, 172.324, 12.9726, -7.57077, 172.324, 0, 172.324, 173.86, 172.324, 172.324, 172.324, 172.324, 172.324, 172.324, 172.324, 172.324, 172.324, 172.324, 172.324
8.73202, 186.683, 173.46, 172.253, 13.7362, 13.2234, 172.253, 0, 172.253, 173.46, 172.253, 172.253, 172.253, 172.253, 172.253, 172.253, 172.253, 172.253, 172.253, 172.253, 172.253
8.74036, 179.258, 173.104, 172.18, 13.4632, 6.15392, 172.18, 0, 172.18, 173.104, 172.18, 172.18, 172.18, 172.18, 172.18, 172.18, 172.18, 172.18, 172.18, 172.18, 172.18
8.7487, 180.549, 172.794, 172.104, 13.5111, 7.75514, 172.104, 0, 172.104, 172.794, 172.104, 172.104, 172.104, 172.104, 172.104, 172.104, 172.104, 172.104, 172.104, 172.104, 172.104
8.75705, 190.218, 172.528, 172.026, 13.8643, 17.6902, 172.026, 0, 172.026, 172.528, 172.026, 172.026, 172.026, 172.026, 172.026, 172.026, 172.026, 172.026, 172.026, 172.026, 172.026
8.76539, 158.861, 172.302, 171.946, 12.6831, -13.4409, 171.946, 0, 171.946, 172.302, 171.946, 171.946, 171.946, 171.946, 171.946, 171.946, 171.946, 171.946, 171.946, 171.946, 171.946
8.77373, 175.406, 172.111, 171.864, 13.3194, 3.29456, 171.864, 0, 171.865, 172.111, 171.864, 171.864, 171.864, 171.864, 171.864, 171.864, 171.864, 171.864, 171.864, 171.864, 171.864
8.78207, 200.428, 171.948, 171.781, 14.2277, 28.4805, 171.781, 0, 171.781, 171.948, 171.781, 171.781, 171.781, 171.781, 171.781, 171.781, 171.781, 171.781, 171.781, 171.781, 171.781
8.79041, 190.346, 171.806, 171.697, 13.8689, 18.5396, 171.697, 0, 171.697, 171.806, 171.697, 171.697, 171.697, 171.697, 171.697, 171.697, 171.697, 171.697, 171.697, 171.697, 171.697
8.79875, 173.922, 171.681, 171.611, 13.2635, 2.2404, 171.611, 0, 171.611, 171.681, 171.611, 171.611, 171.611, 171.611, 171.611, 171.611, 171.611, 171.611, 171.611, 171.611, 171.611
8.80709, 152.411, 171.57, 171.526, 12.4262, -19.159, 171.526, 0, 171.526, 171.57, 171.526, 171.526, 171.526, 171.526, 171.526, 171.526, 171.526, 171.526, 171.526, 171.526, 171.526
8.81543, 182.954, 171.48, 171.453, 13.5998, 11.4748, 171.453, 0, 171.453, 171.48, 171.453, 171.453, 171.453, 171.453, 171.453, 171.453, 171.453, 171.453, 171.453, 171.453, 171.453
8.82377, 152.164, 171.396, 171.38, 12.4163, -19.2315, 171.38, 0, 171.38, 171.396, 171.38, 171.38, 171.38, 171.38, 171.38, 171.38, 171.38, 171.38, 171.38, 171.38, 171.38
8.83211, 154.668, 171.316, 171.307, 12.5167, -16.6477, 171.307, 0, 171.307, 171.316, 171.307, 171.307, 171.307, 171.307, 171.307, 171.307, 171.307, 171.307, 171.307, 171.307, 171.307
8.84045, 169.076, 171.239, 171.234, 13.0796, -2.1626, 171.234, 0, 171.234, 171.239, 171.234, 171.234, 171.234, 171.234, 171.234, 171.234, 171.234, 171.234, 171.234, 171.234, 171.234
8.84879, 176.546, 171.164, 171.161, 13.3621, 5.38249, 171.161, 0, 171.161, 171.164, 171.161, 171.161, 171.161, 171.161, 171.161, 171.161, 171.161, 171.161, 171.161, 171.161, 171.161
8.85713, 174.586, 171.089, 171.088, 13.2886, 3.49673, 171.088, 0, 171.088, 171.089, 171.088, 171.088, 171.088, 171.088, 171.088, 171.088, 171.088, 171.088, 171.088, 171.088, 171.088
8.86547, 191.544, 171.015, 171.014, 13.912, 20.5296, 171.014, 0, 171.014, 171.014, 171.014, 171.014, 171.014, 171.014, 171.014, 171.014, 171.014, 171.014, 171.014, 171.014, 171.014
8.87381, 175.083, 170.94, 170.939, 13.3073, 4.14293, 170.939, 0, 170.94, 170.94, 170.939, 170.939, 170.939, 170.939, 170.939, 170.939, 170.939, 170.939, 170.939, 170.939, 170.939
8.88215, 187.612, 170.866, 170.865, 13.77, 16.7463, 170.865, 0, 170.865, 170.866, 170.865, 170.865, 170.865, 170.865, 170.865, 170.865, 170.865, 170.865, 170.865, 170.865, 170.865
8.89049, 169.888, 170.792, 170.791, 13.1106, -0.904144, 170.791, 0, 170.792, 170.792, 170.791, 170.791, 170.791, 170.791, 170.791, 170.791, 170.791, 170.791, 170.791, 170.791, 170.791
8.89883, 179.486, 170.717, 170.717, 13.4717, 8.76855, 170.717, 0, 170.717, 170.717, 170.717, 170.717, 170.717, 170.717, 170.717, 170.717, 170.717, 170.717, 170.717, 170.717, 170.717
8.90718, 165.062, 170.643, 170.643, 12.9252, -5.58099, 170.643, 0, 170.643, 170.643, 170.643, 170.643, 170.643, 170.643, 170.643, 170.643, 170.643, 170.643, 170.643, 170.643, 170.643
8.91552, 162.124, 170.568, 170.568, 12.8111, -8.44392, 170.568, 0, 170.568, 170.568, 170.568, 170.568, 170.568, 170.568, 170.568, 170.568, 170.568, 170.568, 170.568, 170.568, 170.568
8.92386, 165.089, 170.492, 170.492, 12.9263, -5.40274, 170.492, 0, 170.492, 170.492, 170.492, 170.492, 170.492, 170.492, 170.492, 170.492, 170.492, 170.492, 170.492, 170.492, 170.492
8.9322, 182.419, 170.416, 170.416, 13.5801, 12.0025, 170.416, 0, 170.416, 170.416, 170.416, 170.416, 170.416, 170.416, 170.416, 170.416, 170.416, 170.416, 170.416, 170.416, 170.416
8.94054, 181.19, 170.341, 170.341, 13.5348, 10.8492, 170.341, 0, 170.341, 170.341, 170.341, 170.341, 170.341, 170.341, 170.341, 170.341, 170.341, 170.341, 170.341, 170.341, 170.341
8.94888, 177.26, 170.265, 170.265, 13.3888, 6.99472, 170.265, 0, 170.265, 170.265, 170.265, 170.265, 170.265, 170.265, 170.265, 170.265, 170.265, 170.265, 170.265, 170.265, 170.265
8.95722, 172.069, 170.189, 170.188, 13.1935, 1.88084, 170.188, 0, 170.189, 170.189, 170.188, 170.188, 170.188, 170.188, 170.188, 170.188, 170.188, 170.188, 170.188, 170.188, 170.188
8.96556, 165.089, 170.111, 170.111, 12.9263, -5.02199, 170.111, 0, 170.111, 170.111, 170.111, 170.111, 170.111, 170.111, 170.111, 170.111, 170.111, 170.111, 170.111, 170.111, 170.111
8.9739, 167.869, 170.033, 170.033, 13.0334, -2.16423, 170.033, 0, 170.033, 170.033, 170.033, 170.033, 170.033, 170.033, 170.033, 170.033, 170.033, 170.033, 170.033, 170.033, 170.033
8.98224, 183.218, 169.956, 169.955, 13.6095, 13.2628, 169.955, 0, 169.956, 169.956, 169.955, 169.955, 169.955, 169.955, 169.955, 169.955, 169.955, 169.955, 169.955, 169.955, 169.955
8.99058, 170.686, 169.878, 169.878, 13.141, 0.807999, 169.878, 0, 169.878, 169.878, 169.878, 169.878, 169.878, 169.878, 169.878, 169.878, 169.878, 169.878, 169.878, 169.878, 169.878
8.99892, 176.714, 169.8, 169.8, 13.3684, 6.91438, 169.8, 0, 169.8, 169.8, 169.8, 169.8, 169.8, 169.8, 169.8, 169.8, 169.8, 169.8, 169.8, 169.8, 169.8
9.00726, 152.901, 169.721, 169.721, 12.4459, -16.8201, 169.721, 0, 169.721, 169.721, 169.721, 169.721, 169.721, 169.721, 169.721, 169.721, 169.721, 169.721, 169.721, 169.721, 169.721
9.0156, 187.006, 169.641, 169.641, 13.748, 17.3648, 169.641, 0, 169.641, 169.641, 169.641, 169.641, 169.641, 169.641, 169.641, 169.641, 169.641, 169.641, 169.641, 169.641, 169.641
9.02394, 172.94, 169.561, 169.561, 13.2265, 3.37917, 169.561, 0, 169.561, 169.561, 169.561, 169.561, 169.561, 169.561, 169.561, 169.561, 169.561, 169.561, 169.561, 169.561, 169.561
9.03228, 167.797, 169.481, 169.481, 13.0306, -1.68398, 169.481, 0, 169.481, 169.481, 169.481, 169.481, 169.481, 169.481, 169.481, 169.481, 169.481, 169.481, 169.481, 169.481, 169.481
9.04062, 163.188, 169.401, 169.4, 12.8525, -6.21271, 169.4, 0, 169.401, 169.401, 169.4, 169.4, 169.4, 169.4, 169.4, 169.4, 169.4, 169.4, 169.4, 169.4, 169.4
9.04896, 179.983, 169.32, 169.32, 13.4901, 10.6625, 169.32, 0, 169.32, 169.32, 169.32, 169.32, 169.32, 169.32, 169.32, 169.32, 169.32, 169.32, 169.32, 169.32, 169.32
9.0573, 176.808, 169.238, 169.238, 13.3719, 7.56946, 169.238, 0, 169.238, 169.238, 169.238, 169.238, 169.238, 169.238, 169.238, 169.238, 169.238, 169.238, 169.238, 169.238, 169.238
9.06564, 176.7, 169.156, 169.155, 13.3679, 7.54485, 169.155, 0, 169.156, 169.155, 169.155, 169.155, 169.155, 169.155, 169.155, 169.155, 169.155, 169.155, 169.155, 169.155, 169.155
9.07399, 161.628, 169.072, 169.072, 12.7917, -7.44388, 169.072, 0, 169.072, 169.072, 169.072, 169.072, 169.072, 169.072, 169.072, 169.072, 169.072, 169.072, 169.072, 169.072, 169.072
9.08232, 206.572, 168.989, 168.989, 14.442, 37.5837, 168.989, 0, 168.989, 168.989, 168.989, 168.989, 168.989, 168.989, 168.989, 168.989, 168.989, 168.989, 168.989, 168.989, 168.989
9.09067, 167.367, 168.905, 168.905, 13.0141, -1.53864, 168.905, 0, 168.905, 168.905, 168.905, 168.905, 168.905, 168.905, 168.905, 168.905, 168.905, 168.905, 168.905, 168.905, 168.905
9.09901, 184.826, 168.822, 168.822, 13.6684, 16.0041, 168.822, 0, 168.822, 168.822, 168.822, 168.822, 168.822, 168.822, 168.822, 168.822, 168.822, 168.822, 168.822, 168.822, 168.822
9.10735, 174.903, 168.737, 168.737, 13.3005, 6.16658, 168.737, 0, 168.737, 168.737, 168.737, 168.737, 168.737, 168.737, 168.737, 168.737, 168.737, 168.737, 168.737, 168.737, 168.737
9.11569, 172.288, 168.65, 168.65, 13.2018, 3.63753, 168.65, 0, 168.65, 168.65, 168.65, 168.65, 168.65, 168.65, 168.65, 168.65, 168.65, 168.65, 168.65, 168.65, 168.65
9.12403, 163.695, 168.564, 168.564, 12.8723, -4.86879, 168.564, 0, 168.564, 168.564, 168.564, 168.564, 168.564, 168.564, 168.564, 168.564, 168.564, 168.564, 168.564, 168.564, 168.564
9.13237, 164.313, 168.477, 168.477, 12.8962, -4.16429, 168.477, 0, 168.477, 168.477, 168.477, 168.477, 168.477, 168.477, 168.477, 168.477, 168.477, 168.477, 168.477, 168.477, 168.477
9.14071, 174.617, 168.39, 168.39, 13.2897, 6.22711, 168.39, 0, 168.39, 168.39, 168.39, 168.39, 168.39, 168.39, 168.39, 168.39, 168.39, 168.39, 168.39, 168.39, 168.39
9.14905, 171.408, 168.302, 168.302, 13.1685, 3.10602, 168.302, 0, 168.302, 168.302, 168.302, 168.302, 168.302, 168.302, 168.302, 168.302, 168.302, 168.302, 168.302, 168.302, 168.302
9.15739, 164.722, 168.213, 168.213, 12.9121, -3.49097, 168.213, 0, 168.213, 168.213, 168.213, 168.213, 168.213, 168.213, 168.213, 168.213, 168.213, 168.213, 168.213, 168.213, 168.213
9.16573, 170.397, 168.123, 168.123, 13.13, 2.27412, 168.123, 0, 168.123, 168.123, 168.123, 168.123, 168.123, 168.123, 168.123, 168.123, 168.123, 168.123, 168.123, 168.123, 168.123
9.17407, 183.146, 168.033, 168.033, 13.6068, 15.1128, 168.033, 0, 168.033, 168.033, 168.033, 168.033, 168.033, 168.033, 168.033, 168.033, 168.033, 168.033, 168.033, 168.033, 168.033
9.18241, 157.388, 167.942, 167.942, 12.6249, -10.5544, 167.942, 0, 167.942, 167.942, 167.942, 167.942, 167.942, 167.942, 167.942, 167.942, 167.942, 167.942, 167.942, 167.942, 167.942
9.19075, 180.827, 167.851, 167.851, 13.5214, 12.9763, 167.851, 0, 167.851, 167.851, 167.851, 167.851, 167.851, 167.851, 167.851, 167.851, 167.851, 167.851, 167.851, 167.851, 167.851
9.19909, 183.273, 167.759, 167.759, 13.6115, 15.5134, 167.759, 0, 167.759, 167.759, 167.759, 167.759, 167.759, 167.759, 167.759, 167.759, 167.759, 167.759, 167.759, 167.759, 167.759
9.20743, 166.299, 167.666, 167.666, 12.973, -1.36656, 167.666, 0, 167.666, 167.666, 167.666, 167.666, 167.666, 167.666, 167.666, 167.666, 167.666, 167.666, 167.666, 167.666, 167.666
9.21577, 188.278, 167.572, 167.572, 13.7941, 20.7064, 167.572, 0, 167.572, 167.572, 167.572, 167.572, 167.572, 167.572, 167.572, 167.572, 167.572, 167.572, 167.572, 167.572, 167.572
9.22411, 161.75, 167.477, 167.477, 12.7965, -5.72726, 167.477, 0, 167.477, 167.477, 167.477, 167.477, 167.477, 167.477, 167.477, 167.477, 167.477, 167.477, 167.477, 167.477, 167.477
9.23246, 167.367, 167.382, 167.382, 13.0141, -0.0153351, 167.382, 0, 167.382, 167.382, 167.382, 167.382, 167.382, 167.382, 167.382, 167.382, 167.382, 167.382, 167.382, 167.382, 167.382
9.2408, 168.296, 167.286, 167.286, 13.0497, 1.00935, 167.286, 0, 167.286, 167.286, 167.286, 167.286, 167.286, 167.286, 167.286, 167.286, 167.286, 167.286, 167.286, 167.286, 167.286
9.24914, 157.018, 167.19, 167.189, 12.6102, -10.1717, 167.189, 0, 167.19, 167.189, 167.189, 167.189, 167.189, 167.189, 167.189, 167.189, 167.189, 167.189, 167.189, 167.189, 167.189
9.25748, 158.554, 167.092, 167.092, 12.671, -8.53773, 167.092, 0, 167.092, 167.092, 167.092, 167.092, 167.092, 167.092, 167.092, 167.092, 167.092, 167.092, 167.092, 167.092, 167.092
9.26582, 182.268, 166.993, 166.993, 13.5745, 15.2753, 166.993, 0, 166.993, 166.993, 166.993, 166.993, 166.993, 166.993, 166.993, 166.993, 166.993, 166.993, 166.993, 166.993, 166.993
9.27416, 177.434, 166.893, 166.893, 13.3953, 10.5402, 166.893, 0, 166.893, 166.893, 166.893, 166.893, 166.893, 166.893, 166.893, 166.893, 166.893, 166.893, 166.893, 166.893, 166.893
9.2825, 164.01, 166.793, 166.793, 12.8845, -2.78326, 166.793, 0, 166.793, 166.793, 166.793, 166.793, 166.793, 166.793, 166.793, 166.793, 166.793, 166.793, 166.793, 166.793, 166.793
9.29084, 175.656, 166.692, 166.692, 13.3288, 8.96352, 166.692, 0, 166.692, 166.692, 166.692, 166.692, 166.692, 166.692, 166.692, 166.692, 166.692, 166.692, 166.692, 166.692, 166.692
9.29918, 165.049, 166.59, 166.59, 12.9247, -1.54097, 166.59, 0, 166.59, 166.59, 166.59, 166.59, 166.59, 166.59, 166.59, 166.59, 166.59, 166.59, 166.59, 166.59, 166.59
9.30752, 184.905, 166.487, 166.487, 13.6713, 18.4178, 166.487, 0, 166.487, 166.487, 166.487, 166.487, 166.487, 166.487, 166.487, 166.487, 166.487, 166.487, 166.487, 166.487, 166.487
9.31586, 184.352, 166.383, 166.383, 13.6511, 17.9692, 166.383, 0, 166.383, 166.383, 166.383, 166.383, 166.383, 166.383, 166.383, 166.383, 166.383, 166.383, 166.383, 166.383, 166.383
9.3242, 165.227, 166.278, 166.278, 12.9316, -1.05136, 166.278, 0, 166.278, 166.278, 166.278, 166.278, 166.278, 166.278, 166.278, 166.278, 166.278, 166.278, 166.278, 166.278, 166.278
9.33254, 163.083, 166.172, 166.172, 12.8485, -3.08858, 166.172, 0, 166.172, 166.172, 166.172, 166.172, 166.172, 166.172, 166.172, 166.172, 166.172, 166.172, 166.172, 166.172, 166.172
9.34088, 171.344, 166.064, 166.064, 13.166, 5.28026, 166.064, 0, 166.064, 166.064, 166.064, 166.064, 166.064, 166.064, 166.064, 166.064, 166.064, 166.064, 166.064, 166.064, 166.064
9.34922, 172.662, 165.955, 165.955, 13.216, 6.70686, 165.955, 0, 165.955, 165.955, 165.955, 165.955, 165.955, 165.955, 165.955, 165.955, 165.955, 165.955, 165.955, 165.955, 165.955
9.35756, 159.335, 165.844, 165.844, 12.7018, -6.50851, 165.844, 0, 165.844, 165.844, 165.844, 165.844, 165.844, 165.844, 165.844, 165.844, 165.844, 165.844, 165.844, 165.844, 165.844
9.3659, 168.3, 165.731, 165.73, 13.0499, 2.56915, 165.73, 0, 165.73, 165.731, 165.73, 165.73, 165.73, 165.73, 165.73, 165.73, 165.73, 165.73, 165.73, 165.73, 165.73
9.37424, 194.415, 165.616, 165.615, 14.0148, 28.7995, 165.615, 0, 165.615, 165.616, 165.615, 165.615, 165.615, 165.615, 165.615, 165.615, 165.615, 165.615, 165.615, 165.615, 165.615
9.38258, 172.087, 165.499, 165.498, 13.1942, 6.58817, 165.498, 0, 165.498, 165.499, 165.498, 165.498, 165.498, 165.498, 165.498, 165.498, 165.498, 165.498, 165.498, 165.498, 165.498
9.39092, 176.215, 165.38, 165.38, 13.3497, 10.8345, 165.38, 0, 165.38, 165.38, 165.38, 165.38, 165.38, 165.38, 165.38, 165.38, 165.38, 165.38, 165.38, 165.38, 165.38
9.39927, 164.915, 165.26, 165.259, 12.9196, -0.345154, 165.259, 0, 165.259, 165.26, 165.259, 165.259, 165.259, 165.259, 165.259, 165.259, 165.259, 165.259, 165.259, 165.259, 165.259
9.40761, 179.522, 165.139, 165.137, 13.473, 14.3833, 165.137, 0, 165.137, 165.139, 165.137, 165.137, 165.137, 165.137, 165.137, 165.137, 165.137, 165.137, 165.137, 165.137, 165.137
9.41595, 176.768, 165.016, 165.013, 13.3704, 11.752, 165.013, 0, 165.013, 165.016, 165.013, 165.013, 165.013, 165.013, 165.013, 165.013, 165.013, 165.013, 165.013, 165.013, 165.013
9.42429, 154.463, 164.892, 164.888, 12.5085, -10.4292, 164.888, 0, 164.888, 164.892, 164.888, 164.888, 164.888, 164.888, 164.888, 164.888, 164.888, 164.888, 164.888, 164.888, 164.888
9.43263, 155.334, 164.768, 164.76, 12.5433, -9.43353, 164.76, 0, 164.76, 164.768, 164.76, 164.76, 164.76, 164.76, 164.76, 164.76, 164.76, 164.76, 164.76, 164.76, 164.76
9.44097, 158.96, 164.643, 164.63, 12.687, -5.68279, 164.63, 0, 164.63, 164.643, 164.63, 164.63, 164.63, 164.63, 164.63, 164.63, 164.63, 164.63, 164.63, 164.63, 164.63
9.44931, 162.642, 164.518, 164.498, 12.8313, -1.87587, 164.498, 0, 164.498, 164.518, 164.498, 164.498, 164.498, 164.498, 164.498, 164.498, 164.498, 164.498, 164.498, 164.498, 164.498
9.45765, 150.074, 164.393, 164.364, 12.3318, -14.319, 164.364, 0, 164.364, 164.393, 164.364, 164.364, 164.364, 164.364, 164.364, 164.364, 164.364, 164.364, 164.364, 164.364, 164.364
9.46599, 174.32, 164.271, 164.227, 13.2785, 10.0491, 164.227, 0, 164.227, 164.271, 164.227, 164.227, 164.227, 164.227, 164.227, 164.227, 164.227, 164.227, 164.227, 164.227, 164.227
9.47433, 178.734, 164.152, 164.089, 13.4437, 14.5819, 164.089, 0, 164.089, 164.152, 164.089, 164.089, 164.089, 164.089, 164.089, 164.089, 164.089, 164.089, 164.089, 164.089, 164.089
9.48267, 175.649, 164.038, 163.95, 13.3285, 11.6108, 163.95, 0, 163.95, 164.038, 163.95, 163.95, 163.95, 163.95, 163.95, 163.95, 163.95, 163.95, 163.95, 163.95, 163.95
9.49101, 161.957, 163.929, 163.809, 12.8046, -1.97279, 163.809, 0, 163.809, 163.929, 163.809, 163.809, 163.809, 163.809, 163.809, 163.809, 163.809, 163.809, 163.809, 163.809, 163.809
9.49935, 169.83, 163.827, 163.666, 13.1084, 6.00272, 163.666, 0, 163.666, 163.827, 163.666, 163.666, 163.666, 163.666, 163.666, 163.666, 163.666, 163.666, 163.666, 163.666, 163.666
9.50769, 176.676, 163.731, 163.522, 13.367, 12.9454, 163.522, 0, 163.522, 163.731, 163.522, 163.522, 163.522, 163.522, 163.522, 163.522, 163.522, 163.522, 163.522, 163.522, 163.522
9.51603, 186.595, 163.64, 163.375, 13.733, 22.9551, 163.375, 0, 163.375, 163.64, 163.375, 163.375, 163.375, 163.375, 163.375, 163.375, 163.375, 163.375, 163.375, 163.375, 163.375
9.52437, 175.582, 163.554, 163.227, 13.326, 12.0277, 163.227, 0, 163.227, 163.554, 163.227, 163.227, 163.227, 163.227, 163.227, 163.227, 163.227, 163.227, 163.227, 163.227, 163.227
9.53271, 158.575, 163.472, 163.077, 12.6718, -4.897, 163.077, 0, 163.077, 163.472, 163.077, 163.077, 163.077, 163.077, 163.077, 163.077, 163.077, 163.077, 163.077, 163.077, 163.077
9.54105, 168.817, 163.391, 162.926, 13.0697, 5.42584, 162.926, 0, 162.927, 163.391, 162.926, 162.926, 162.926, 162.926, 162.926, 162.926, 162.926, 162.926, 162.926, 162.926, 162.926
